DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42659174,Ryan Harbin,P,,PIT,WSH,IL,4000,0,0,,0,0,0,0,0,100,5.0036,9.331199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659118,Adrian Houser,P,,SF,CIN,,6600,0,0,,0,0,0,0,0,100,4.3242,8.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658963,Kyle Teel,C,,CWS,TB,IL,3100,0,0,,0,0,0,0,0,100,3.9766,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659182,Steven Wilson,P,,TB,CWS,IL,4000,0,0,,0,0,0,0,0,100,4.4166,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659151,Andrew Alvarez,P,,WSH,PIT,,5800,0,0,,0,0,0,0,0,100,4.3276,9.331199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659200,Jake Bird,P,,NYY,LAA,,4000,0,0,,0,0,0,0,0,100,5.7484,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659273,Robert Stephenson,P,,LAA,NYY,IL,4000,0,0,,0,0,0,0,0,100,3.925,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659108,Chase Petty,P,,CIN,SF,,6700,0,0,,0,0,0,0,0,100,4.2264,8.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658887,Jerar Encarnacion,1B/OF,,SF,CIN,,2800,0,0,,0,0,0,0,0,100,4.3242,8.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659280,Duncan Davitt,P,,CWS,TB,,4000,0,0,,0,0,0,0,0,100,3.9766,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659160,Ty Madden,P,,DET,KC,,4000,0,0,,0,0,0,0,0,100,3.9044,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659228,Connor Phillips,P,,CIN,SF,,4000,0,0,,0,0,0,0,0,100,4.2264,8.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659012,Trei Cruz,OF,,DET,KC,,2000,0,0,,0,0,0,0,0,100,3.9044,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658922,Jake Rogers,C,,DET,KC,,2300,0,0,,0,0,0,0,0,100,3.9044,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659055,Shane McClanahan,P,,TB,CWS,,8500,0,0,,0,0,0,0,0,100,4.4166,8.3932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659082,Ryan Weathers,P,,NYY,LAA,,7500,0,0,,0,0,0,0,0,100,5.7484,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658816,Kerry Carpenter,OF,,DET,KC,,4000,0,0,,0,0,0,0,0,100,3.9044,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659221,Beau Brieske,P,,DET,KC,IL,4000,0,0,,0,0,0,0,0,100,3.9044,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658787,Brandon Lowe,2B,,PIT,WSH,,5300,0,0,,0,0,0,0,0,100,5.0036,9.331199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659053,Will Warren,P,,NYY,LAA,,8500,0,0,,0,0,0,0,0,100,5.7484,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659100,Alec Marsh,P,,KC,DET,IL,6800,0,0,,0,0,0,0,0,100,4.4462,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659071,Jared Jones,P,,PIT,WSH,IL,7800,0,0,,0,0,0,0,0,100,5.0036,9.331199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42658826,Colt Keith,1B/3B,,DET,KC,,3800,0,0,,0,0,0,0,0,100,3.9044,8.3506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659070,Mitch Keller,P,,PIT,WSH,,7800,0,0,,0,0,0,0,0,100,5.0036,9.331199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
42659123,Jack Kochanowicz,P,,LAA,NYY,,6500,0,0,,0,0,0,0,0,100,3.925,9.6734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
