DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42644382,Gunnar Henderson,SS,2,BAL,ARI,,5500,0,8.71,,8.71,1.583636363636364,35.35,41.711936877438156,0,100,4.8516,9.2864,8.70896,3,7,13,17,23,32.01,11.3862,3,9.2,15.9,21.7,31.4,43.9,8.51534,2.6,7.1,12.3,16.1,23.2,31.9,9.10112,2.5,7,13.5,18.5,27,38,7.59026,10.1931,7.43469,8.94786,0.76288,0.21924,0.01288,0.12168,0.14268,0.02392,0.64864,0.56784,0.96912,0.42896,4.525,1.11668,0,0,0,0,0,0,0
42644391,Taylor Ward,OF,1,BAL,ARI,,4300,0,8.48,,8.48,1.9720930232558143,28.73,33.05403437587849,0,100,4.8516,9.2864,8.48124,3,7,12,16,23,32,11.1878,3,9.2,15.7,21.7,31.7,43.4,8.45761,2.6,7.1,11.6,16.1,23.2,31.5,8.94922,2.5,6.5,13,18.5,27.5,37,7.47359,10.1239,7.42544,8.98772,0.6852,0.24472,0.0032,0.1414,0.06852,0.00956,0.64092,0.53844,1.0462,0.53056,4.62916,1.0745200000000001,0,0,0,0,0,0,0
42644390,Alec Burleson,1B,3,STL,CLE,Confirmed,4400,0,8.47,,8.47,1.925,25.58,27.333638334905523,0,100,4.4276,8.979199999999999,8.47364,3,7,12,16,23,33,11.0652,3,9,15.7,21.7,31.4,44.4,8.33392,2.6,6.8,11.6,16.1,23.2,32.702,9.27406,2.5,7,13.5,19,27,39.5,7.56324,10.2435,7.48581,9.13978,0.73424,0.25672,0.01044,0.14816,0.07044,0.01236,0.54156,0.62872,0.61796,0.36472,4.34928,1.1495600000000001,0,0,0,0,0,0,0
42644397,Chase DeLauter,OF,2,CLE,STL,Confirmed,3900,0,8.37,,8.37,2.1461538461538456,27.06,30.740289076253465,0,100,4.5516,8.979199999999999,8.37372,3,7,12,16,23,32,11.0109,3,9,15.7,21.7,31.4,43.4,8.26706,2.6,7.1,12,16.1,23.2,31.5,8.94842,2.5,6.5,13.5,18.5,27,37.5,7.44415,10.0503,7.36027,8.88029,0.68752,0.22016,0.00904,0.14196,0.09548,0,0.6078,0.57304,0.83196,0.43968,4.63832,1.05868,0,0,0,0,0,0,0
42644387,Byron Buxton,OF,1,MIN,BOS,Confirmed,4700,0,8.23,,8.23,1.751063829787234,25.46,28.838338826763334,0,100,4.0252,8.5848,8.2282,2,6,13,16,23,32,10.7545,3,9,15.7,21.7,31.2,43.6,8.13966,2.6,6.4,12.3,16.5,23.2,32.2,8.53125,2,6,13,18.5,26.5,37.5,7.62176,10.1968,7.52785,9.04172,0.5656,0.2147,0.02915,0.15985,0.1382,0.0143,0.55635,0.4913,1.1986,0.41995,4.5248,0.9693,0,0,0,0,0,0,0
42644418,Masataka Yoshida,OF,3,BOS,MIN,Confirmed,3200,0,8.2,,8.2,2.5624999999999996,15.94,16.163853023823215,0,100,4.5596,8.5848,8.2015,3,7,12,16,23,31,10.7554,3,9,15.7,21.7,30.9,41.202,8.08238,2.6,6.4,11.6,16.1,22.5,30.3,8.75095,2,6,13,18.5,26,37,7.39331,9.97347,7.29822,8.85578,0.6661,0.20745,0.03585,0.1365,0.08605,0.014,0.53465,0.60525,0.9441,0.40205,4.49485,1.0459,0,0,0,0,0,0,0
42644383,Roman Anthony,OF,1,BOS,MIN,Confirmed,5200,0,8.15,,8.15,1.5673076923076923,25.5,28.596136236122014,0,100,4.5596,8.5848,8.153,3,7,12,16,21,29,10.7589,3,9.2,15.5,21.4,28.4,38.4,8.18983,2.6,7.1,11.6,15.8,21.3,28.4,8.42682,2.5,6.5,12.5,17,24.5,33.005,6.83687,9.17838,6.76405,8.01015,0.6561,0.22475,0.01795,0.09625,0.10165,0.01475,0.59335,0.45415,0.99825,0.6758,4.7069,0.99505,0,0,0,0,0,0,0
42644389,JJ Wetherholt,2B,1,STL,CLE,Confirmed,4500,0,8.15,,8.15,1.8111111111111111,20.58,23.095941201815627,0,100,4.4276,8.979199999999999,8.15116,3,7,12,16,22,30,10.6902,3,9,15.4,21.2,28.7,40.801,8.09735,2.6,7.1,11.6,15.5,21.3,29.6,8.56698,2.5,6.5,12.5,17,25,35,7.05349,9.48025,6.97333,8.34953,0.68248,0.22308,0.01204,0.11912,0.0964,0,0.60796,0.4766,0.87548,0.52484,4.56932,1.0367199999999999,0,0,0,0,0,0,0
42644398,Steven Kwan,OF,1,CLE,STL,Confirmed,3800,0,8.02,,8.02,2.110526315789474,22.43,24.42677078209835,0,100,4.5516,8.979199999999999,8.01728,3,7,12,15,21,28,10.3291,3,9,15.2,18.7,27.7,37.402,7.85016,2.6,7.1,11.3,14.2,20.315,27.403,8.4211,3,7,12,16,23,32,6.57111,8.66769,6.38894,7.46484,0.78452,0.24736,0.03964,0.04852,0.13652,0.0194,0.56968,0.41268,0.47396,0.48864,4.74932,1.1200399999999997,0,0,0,0,0,0,0
42644386,Jarren Duran,OF,5,BOS,MIN,Confirmed,4800,0,7.95,,7.95,1.65625,22.06,24.156898074036427,0,100,4.5596,8.5848,7.95175,2,7,12,16,22,31,10.3019,3,9,15.4,21.2,28.7,40.9,7.73988,2.6,6.4,11.6,15.4,21.3,29.601,8.34912,2,6,12.5,17,25,35,7.19333,9.54423,6.99407,8.37289,0.6544,0.2131,0.06995,0.0835,0.15255,0.0272,0.4981,0.5302,0.80625,0.35455,4.2968,1.0209499999999998,0,0,0,0,0,0,0
