DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42643661,Sean Burke,P,,CWS,TB,,6500,0,11.34,,11.34,1.7446153846153847,9.57,9.044434120443636,0,100,3.9984,8.3066,11.3391,5.3,11.35,17.65,21.45,26.8025,31.95,21.5693,13,21,30,36,44,52,12.8762,6,12.8,20.4,24.3,30.2,36.002,17.8948,9.5,18,27,32.5,39.525,46.505,9.22632,12.9151,10.3233,12.9845,3.1446,0.98885,0.05275,0.39315,0,0,2.34135,0,4.13025,2.04215,20.2778,4.57935,2.1629,4.69853,0.2013,0.09095,0.0001,0.00005,82.3635
42643655,Jesse Scholtens,P,,TB,CWS,,7500,0,10.98,,10.98,1.464,5.39,4.676909726553207,0,100,4.3082,8.3066,10.9837,5.75,11.5,16.8125,19.4,23.45,27.4,19.5137,13,20,27,31,36,41.01,12.3755,6.6,13.3,18.6,21.5,26.3,30.3,17.0243,9.5,18,25,29,34.5,40.5,8.03997,10.5807,8.92818,11.2687,2.1951,0.7193,0.06135,0.5038,0,0,1.84375,0,3.59835,1.4991,16.2316,3.47955,1.6971,3.8472,0.37805,0,0,0,63.6582
42643672,Ronald Acuna Jr.,OF,1,ATL,MIA,,5400,0,10.26,,10.26,1.9,14.84,17.83186442551078,0,100,5.0478,9.3296,10.2584,4,9,15,19,26,35,13.3464,6,12,19.2,25.2,34.4,47.1,10.0432,4.5,8.7,14.6,18.7,25.5,34.503,10.86,3.5,8.5,16.5,21.5,29.5,41,8.28042,11.036,8.11404,9.66396,0.7842,0.23965,0.01355,0.19405,0.2162,0.0303,0.7297,0.5914,0.7693,0.46775,4.58285,1.23145,0,0,0,0,0,0,0
42643745,Trent Grisham,OF,1,NYY,LAA,,3800,0,10.03,,10.03,2.639473684210526,23.36,30.808507767696298,0,100,6.1248,11.0322,10.0307,4,8,15,19,26,36,13.561,6,9.7,20.25,25.2,34.9,48.412,10.2373,4.5,7.8,14.95,19.4,25.8,35.5,10.7169,3.5,8,16.5,21.5,30,42,8.31481,11.3109,8.31368,9.99437,0.540667,0.189467,0.0167333,0.225867,0.0890667,0.0142,0.851267,0.602733,0.942267,0.857733,4.6982,0.9727343,0,0,0,0,0,0,0
42643650,Clay Holmes,P,,NYM,LAD,,8700,0,9.92,,9.92,1.1402298850574712,2.09,1.3949466828314416,0,100,3.4384,8.4252,9.92444,3.4,10,16.85,20.45,25.9,31.5005,20.3872,11,20,30,35,44,52,11.2325,3.9,11.4,18.9,22.8,28.8,35.301,16.1366,7,16,26,31,38.5,46,9.85859,13.8284,11.0056,13.8703,3.00208,0.9864,0.08392,0.68184,0,0,2.96288,0,4.23772,2.88916,21.597,4.75424,2.73312,4.80632,0.17084,0.10736,0.00132,0.00016,84.9266
42643669,Ben Rice,1B,4,NYY,LAA,,5500,0,9.83,,9.83,1.7872727272727271,20.38,27.949594914104633,0,100,6.1248,11.0322,9.82807,3,7,15,19,26,35.01,13.2581,3.5,9.5,19.5,25.4,35.2,47.917,9.85767,2.6,7.1,14.9,18.7,25.8,35.5,10.9336,3,8,17,22.5,31,43,8.48708,11.6375,8.45074,10.3682,0.579533,0.1934,0.0319333,0.231467,0.0642,0.00813333,0.701867,0.843133,0.707067,0.570667,4.3894,1.0363333000000001,0,0,0,0,0,0,0
42643676,Nick Kurtz,1B,2,ATH,TEX,,5200,0,9.78,,9.78,1.8807692307692305,13.67,17.126218701671107,0,100,5.0412,10.1066,9.78115,3,7,16,19,26,35.01,13.0418,3.2,9.4,21.2,25.2,34.9,48.1,9.82322,2.6,7.1,15.4,18.7,25.8,35.5,10.5113,2.5,7.5,17,22,30.5,42.5,8.40915,11.4371,8.39127,10.2678,0.61405,0.208,0.0236,0.23975,0.063,0.0103,0.741,0.679,1.1732,0.57885,4.508,1.0854,0,0,0,0,0,0,0
42643736,Jazz Chisholm Jr.,2B,6,NYY,LAA,,3900,0,9.65,,9.65,2.4743589743589745,24.2,33.23787145169513,0,100,6.1248,11.0322,9.65253,3,7,15,19,26,35,12.7929,3,9.5,19,25.2,34.9,47.9,9.53868,2.6,7.1,14.2,18.7,25.5,34.8,10.3671,2.5,7.5,16.5,21.5,30,42,8.53509,11.5472,8.41866,10.2096,0.5666,0.1686,0.037,0.217133,0.2012,0.0328667,0.6114,0.717667,0.817733,0.489133,4.18133,0.989333,0,0,0,0,0,0,0
42643660,Kumar Rocker,P,,TEX,ATH,,6700,0,9.6,,9.6,1.4328358208955223,2.65,1.8395769405844928,0,100,5.0654,10.1066,9.60163,2.8375,9.95,17.35,20.9575,26.5,32.202,20.0093,10,20,30,36,45,53,10.836,3.2,11.1,19.6,23.6,29.6,36.3,15.7214,6,16,26.5,32,39.5,48,10.2277,14.3121,11.4031,14.396,3.5893,1.2058,0.05295,0.69315,0,0,3.1883,0,4.27265,2.21775,21.5644,5.5412,2.9393,4.75213,0.224,0.1022,0.00065,0.00015,85.434
42643683,Corey Seager,SS,3,TEX,ATH,,5000,0,9.58,,9.58,1.916,14.03,16.83482103691396,0,100,5.0654,10.1066,9.5847,3,7,14,19,26,36,12.8026,3,9.2,18.9,25.2,34.9,49.9,9.67964,2.6,7.1,14.2,18.7,25.8,37.103,10.5955,3,7.5,16.5,22,30.5,44,8.51745,11.6234,8.51907,10.3751,0.61555,0.2307,0,0.2373,0.05055,0.0069,0.6461,0.7069,0.688,0.6264,4.5993,1.08355,0,0,0,0,0,0,0
42643678,Zach Neto,SS,1,LAA,NYY,,5200,0,9.56,,9.56,1.8384615384615386,13.63,16.245379505762287,0,100,4.9074,11.0322,9.55633,3,7,14,19,26,35.01,12.5492,3,9.2,18.7,24.9,34.7,47.6,9.47119,2.6,7.1,14.2,18.7,25.5,35.2,10.0185,2,7,16,21,30,42,8.5891,11.527,8.48348,10.1678,0.5984,0.229333,0.0288,0.205867,0.173933,0.042,0.657333,0.579533,1.14267,0.491,4.79333,1.0624,0,0,0,0,0,0,0
42643665,Yordan Alvarez,OF,2,HOU,COL,,6200,0,9.45,,9.45,1.5241935483870968,8.27,8.849085465039241,0,100,4.9932,9.0606,9.4541,3,7,14,18,25,35,12.5554,3.2,9.2,18.7,24.7,34.4,47.4,9.49743,2.6,7.1,14.2,18.7,25.5,34.8,10.2948,3,7.5,16,21,30,41.505,8.0741,10.9347,8.04154,9.73072,0.6234,0.2284,0.0292,0.1997,0.0724,0.00965,0.709,0.61085,0.69025,0.6048,4.50845,1.0806999999999998,0,0,0,0,0,0,0
42643703,Cody Bellinger,OF,3,NYY,LAA,,4500,0,9.43,,9.43,2.0955555555555554,19.11,24.640118465742308,0,100,6.1248,11.0322,9.43047,3,7,14,18,25,35,12.5728,3.2,9.2,18.7,24.9,34.7,47.8,9.38235,2.6,7.1,13.9,18.145,25.1,34.8,10.3251,3,7.5,15.5,21,30,42,8.18884,11.1565,8.10923,9.85452,0.663467,0.2204,0.00973333,0.1832,0.1074,0.017,0.6898,0.7096,0.574267,0.5462,4.48593,1.07680033,0,0,0,0,0,0,0
42643687,Brandon Nimmo,OF,1,TEX,ATH,,4900,0,9.4,,9.4,1.9183673469387754,10.75,12.20003681365432,0,100,5.0654,10.1066,9.4007,3,7,14,18,25,35,12.5573,3.5,9.2,18.7,24.7,34.21,47.1,9.57065,2.6,7.1,14.2,18.4,25.1,34.8,9.93192,3,7.5,15,20,29,41.005,7.96771,10.7949,7.96593,9.53213,0.59405,0.2033,0.0185,0.18535,0.09705,0.01345,0.684,0.54525,0.99205,0.8284,4.82345,1.0011999999999999,0,0,0,0,0,0,0
42643670,Mike Trout,OF,2,LAA,NYY,,5500,0,9.37,,9.37,1.7036363636363636,9.57,10.588478265316352,0,100,4.9074,11.0322,9.36727,3,7,14,18,26,37,12.5981,3,9.2,18.7,24.9,34.7,50.201,9.57429,2.6,7.1,14.2,18.7,25.8,37.4,9.93697,2,6.5,16,21,30,43.505,8.54361,11.6272,8.57269,10.3566,0.491467,0.165667,0.0204667,0.240333,0.08,0.0125333,0.6606,0.606267,1.22167,0.781867,4.67207,0.9179337,0,0,0,0,0,0,0
42643756,Lawrence Butler,OF,1,ATH,TEX,,3600,0,9.3,,9.3,2.5833333333333335,16.06,19.92634899080923,0,100,5.0412,10.1066,9.3042,3,7,14,18,25,35,12.168,3,9.2,18.7,24.4,34.105,46.902,9.13953,2.6,7.1,14.2,18,25.1,34.1,9.70487,2.5,7.5,15,20,29,40,8.15709,10.9186,8.01284,9.61397,0.67485,0.2661,0.0163,0.15985,0.17645,0.0268,0.6814,0.55985,1.11605,0.42775,4.6,1.1171,0,0,0,0,0,0,0
42643704,Matt Olson,1B,3,ATL,MIA,,4500,0,9.28,,9.28,2.062222222222222,11.38,13.65872957961496,0,100,5.0478,9.3296,9.275,3,7,14,18,25,36,12.4485,3,9.2,18.7,25.2,34.9,49.9,9.34562,2.6,7.1,14.2,18.7,25.1,36,10.2125,2.5,7.5,16.5,22,30.5,43.005,8.30438,11.376,8.30798,10.2052,0.5797,0.198,0.0051,0.24055,0.0387,0.00555,0.65855,0.7317,0.8684,0.5628,4.36555,1.02335,0,0,0,0,0,0,0
42643662,Chris Paddack,P,,MIA,ATL,,6200,0,9.15,,9.15,1.4758064516129032,2.55,1.7545779859752584,0,100,4.2818,9.3296,9.14618,2.7,9.4,16.5,19.8575,25.05,30.201,19.0779,10,18,30,34.15,42,50,10.7556,3.575,10.9,18.8,22.7,28.4,34.4,14.7409,5.5,15,25,29.5,37,44.5,9.64924,13.6583,10.8091,13.5132,3.76685,1.1625,0.09325,0.79225,0,0,3.1906,0,3.5304,1.5809,22.3633,5.81485,2.94695,5.1209,0.22055,0.1604,0.0042,0.0008,85.1908
42643712,Giancarlo Stanton,OF,5,NYY,LAA,,4200,0,9.12,,9.12,2.1714285714285713,18.53,23.739682766305478,0,100,6.1248,11.0322,9.124,3,7,14,18,26,36,12.3435,3,9.2,18.7,25.2,35.2,49.905,9.20577,2.6,7.1,14.2,18.7,25.8,36.004,9.98957,2,6.75,16,22,31,43,8.57183,11.7817,8.56454,10.5757,0.5112,0.160733,0.0196667,0.241933,0.0455333,0.00726667,0.645533,0.7788,1.0494,0.566867,4.2908,0.9335327,0,0,0,0,0,0,0
42643681,Junior Caminero,3B,2,TB,CWS,,5100,0,9.08,,9.08,1.780392156862745,10.49,11.923934814062942,0,100,4.3082,8.3066,9.08285,3,7,14,18,25,34,12.0054,3,9.2,18.7,24.7,34.105,47.1,8.98501,2.6,7.1,14.2,18,24.8,34.1,9.83333,2.5,7,15.5,20.5,29,40.5,8.147,11.0535,8.08148,9.81145,0.6591,0.2314,0.00065,0.19765,0.10095,0.01895,0.63995,0.67045,0.85485,0.42065,4.64915,1.0888,0,0,0,0,0,0,0
42643666,Kyle Tucker,OF,2,LAD,NYM,,6000,0,8.95,,8.95,1.4916666666666665,3.75,3.374298380454303,0,100,4.9868,8.4252,8.94624,3,7,13,17,24,33,11.9181,3,9.2,18,22.2,31.7,44.4,8.99777,2.6,7.1,12.9,16.8,23.9,32.9,9.44568,3,7,13.5,19,27.5,38.5,7.62905,10.2967,7.52867,8.93885,0.57092,0.20624,0.02744,0.12988,0.17172,0.02492,0.63432,0.53432,0.66336,0.74404,4.46344,0.93448,0,0,0,0,0,0,0
42643682,Cal Raleigh,C,2,SEA,SD,,5000,0,8.84,,8.84,1.768,8.64,9.551657544465987,0,100,4.2428,8.377600000000001,8.84185,2,6,14,18,25,36,11.8231,3,9,18.7,24.7,34.41,49.9,8.93915,2.6,6.8,14.2,18.4,25.8,36.2,9.38585,2,6,15.5,20.5,29.5,43,8.5377,11.6004,8.53339,10.3509,0.4792,0.15755,0.0235,0.2312,0.095,0.0183,0.6091,0.60055,1.1734,0.6111,4.61575,0.89145,0,0,0,0,0,0,0
42643667,Shea Langeliers,C,3,ATH,TEX,,5700,0,8.82,,8.82,1.5473684210526317,11.83,13.930700571870858,0,100,5.0412,10.1066,8.81605,3,7,14,18,24.05,34,11.5563,3,9.2,18.7,22.5,31.9,46.902,8.62812,2.6,7.1,13.9,16.8,23.9,34.1,9.61337,2,7,15.5,20,28.525,41,8.14568,11.0289,8.05294,9.86429,0.67975,0.23435,0.0222,0.19165,0.07845,0.01245,0.61985,0.67725,0.85775,0.26225,4.42415,1.1279499999999998,0,0,0,0,0,0,0
42643677,Jose Altuve,2B,1,HOU,COL,,5200,0,8.79,,8.79,1.6903846153846154,8.26,8.885438683816906,0,100,4.9932,9.0606,8.79305,3,7,13,17,24,32.01,11.4836,3,9.2,18,21.7,31.4,43.801,8.68828,2.6,7.1,13,16.8,23.2,31.903,9.37615,2.5,7,14,19,27.5,37,7.55798,10.1248,7.45085,8.86234,0.7313,0.25045,0.00045,0.1417,0.1249,0.02085,0.65925,0.49725,0.6054,0.4944,4.6109,1.1239,0,0,0,0,0,0,0
42643721,Chandler Simpson,OF,1,TB,CWS,,4100,0,8.77,,8.77,2.1390243902439026,9.42,10.351456106151431,0,100,4.3082,8.3066,8.77005,3,8,13,16,22,29,11.1091,3,9.2,15.7,21.2,27.9,37.402,8.33197,2.6,7.1,12.3,15.5,20.7,27.4,8.6587,3,7.5,13,16.5,23,30.5,7.01808,9.01027,6.56457,7.38177,0.885,0.2311,0.02555,0.00825,0.38105,0.05305,0.55285,0.38125,0.6633,0.4496,4.73675,1.1499000000000001,0,0,0,0,0,0,0
42643689,Drake Baldwin,C,2,ATL,MIA,,4800,0,8.62,,8.62,1.7958333333333332,12.07,14.206399752963163,0,100,5.0478,9.3296,8.6228,3,7,13,16.15,23,32,11.3069,3,9.2,16,21.9,31.4,43.9,8.47206,2.6,7.1,12.3,16.1,23.2,32.2,9.34835,3,7,14,19,27.5,39,7.44376,10.0636,7.3619,8.91027,0.7728,0.2106,0.00695,0.1504,0.0727,0.0108,0.67225,0.58895,0.5965,0.40295,4.47965,1.1407500000000002,0,0,0,0,0,0,0
42643671,Vladimir Guerrero Jr.,1B,3,TOR,MIL,,5400,0,8.55,,8.55,1.5833333333333335,4.4,4.281432774967635,0,100,4.1838,7.9239999999999995,8.5542,3,7,13,17,24,33,11.2179,3,9,16.2,22.2,31.7,44.4,8.46645,2.6,6.4,12.3,16.8,23.2,32.9,9.36348,2.5,6,14,20,28,40,7.86555,10.6622,7.80828,9.50249,0.71112,0.20484,0.00004,0.1878,0.06552,0.00984,0.5546,0.6228,0.63728,0.41796,4.50268,1.1038000000000001,0,0,0,0,0,0,0
42643684,Freddie Freeman,1B,4,LAD,NYM,,5000,0,8.51,,8.51,1.702,4.37,4.248044405125379,0,100,4.9868,8.4252,8.51008,3,7,12,16,23,32,11.3602,3,9.2,15.9,22,31.505,43.6,8.5308,2.6,7.1,12,16.5,23.2,31.903,9.2876,2.5,7,13.5,19,27.5,38,7.45499,10.1642,7.38307,8.96946,0.6464,0.22528,0.00332,0.13708,0.07792,0.01144,0.56644,0.6548,0.58136,0.60752,4.2648,1.01208,0,0,0,0,0,0,0
42643772,Mickey Moniak,OF,2,COL,HOU,,3400,0,8.47,,8.47,2.4911764705882353,4.81,4.54682099824354,0,100,4.0674,9.0606,8.47285,2,6,14,17,24,35,11.1475,3,9,18.2,22.2,31.9,47.1,8.40063,2.6,6.4,13.2,16.8,23.9,34.8,8.81917,1.5,6,14,19.5,28,41,8.16034,10.9785,8.07281,9.74491,0.5258,0.1938,0.0378,0.18325,0.13985,0.02105,0.56075,0.5567,1.29515,0.4287,4.5303,0.9406500000000001,0,0,0,0,0,0,0
42643674,Fernando Tatis Jr.,2B/OF,2,SD,SEA,,5300,0,8.41,,8.41,1.5867924528301889,5.32,5.185309171216099,0,100,4.1348,8.377600000000001,8.4088,3,7,13,16,23,32,10.9228,3,9,15.7,21.7,31.1,43.601,8.22967,2.6,6.8,12,16.1,22.9,32.2,8.81713,2,6,13,18.5,26,38,7.57047,10.1221,7.43478,8.86339,0.6685,0.2102,0.00305,0.14925,0.1831,0.0188,0.57025,0.49025,0.78355,0.39945,4.38005,1.0310000000000001,0,0,0,0,0,0,0
42643702,Jakob Marsee,OF,1,MIA,ATL,,4500,0,8.38,,8.38,1.8622222222222224,5.14,4.95576129171225,0,100,4.2818,9.3296,8.3767,3,7,13,16,23,32,10.8795,3,9,15.7,21.7,31.105,43.402,8.22247,2.6,7.1,12.3,16.1,22.9,31.9,8.78133,2,7,13.5,18,26,38,7.50696,10.0246,7.37918,8.84348,0.7017,0.24705,0.02255,0.12545,0.12395,0,0.594,0.4974,0.97865,0.39945,4.75155,1.09675,0,0,0,0,0,0,0
42643716,Jo Adell,OF,6,LAA,NYY,,4200,0,8.38,,8.38,1.9952380952380955,6.16,6.183789547038784,0,100,4.9074,11.0322,8.37767,2,6,13,17.15,24,34,11.1835,3,8,18.2,22.945,31.9,46.603,8.39963,2.6,5.65,13.2,17.03,23.6,34.1,8.99217,1.5,5.5,14,20,28,40.005,8.11909,11.0688,8.08023,9.83978,0.511667,0.171,0.012,0.202333,0.0943333,0.0176667,0.557,0.6282,0.978733,0.513133,4.27133,0.897,0,0,0,0,0,0,0
42643726,Wyatt Langford,OF,2,TEX,ATH,,4000,0,8.3,,8.3,2.075,8.23,8.833548511713941,0,100,5.0654,10.1066,8.29735,2,6,13,17,24,33,10.9154,3,9,16,22.2,31.7,44.92,8.15829,2.6,6.4,12.3,16.8,23.2,32.905,8.61922,1.5,6,13.5,19,27.5,40,7.89786,10.679,7.81154,9.45709,0.62365,0.19755,0.00045,0.1713,0.12655,0.0171,0.6056,0.57025,1.29065,0.3688,4.7036,0.99295,0,0,0,0,0,0,0
42643806,Joc Pederson,OF,5,TEX,ATH,,3000,0,8.26,,8.26,2.7533333333333334,9.73,10.868296066112093,0,100,5.0654,10.1066,8.25645,2,6,12,16,23,33,11.1401,3,9,15.7,21.9,31.7,44.6,8.49119,2.6,7.1,12.3,16.8,23.9,32.9,8.80285,2,6,13,19,27.5,39.5,7.63263,10.4112,7.65332,9.22795,0.4754,0.1576,0.02285,0.17255,0.05985,0.0099,0.57215,0.533,0.8848,0.8122,4.3369,0.8284,0,0,0,0,0,0,0
42643692,Tyler Soderstrom,OF,4,ATH,TEX,,4700,0,8.18,,8.18,1.7404255319148936,8.58,9.235220909527996,0,100,5.0412,10.1066,8.1827,3,7,12,16,22,31,10.8459,3,9,15.7,21.7,28.7,41.4,8.19808,2.6,7.1,11.6,16.1,21.3,30.3,8.70235,2.5,6.5,13,17.575,25.5,37,7.03067,9.52213,6.96176,8.41022,0.6468,0.19965,0.01705,0.1228,0.08495,0.01405,0.56215,0.5522,0.7917,0.6131,4.29215,0.9863000000000001,0,0,0,0,0,0,0
42643693,Christian Walker,1B,4,HOU,COL,,4700,0,8.13,,8.13,1.7297872340425533,5.78,5.978755145331053,0,100,4.9932,9.0606,8.1302,2,6,12,16,23,32,10.8772,3,9,15.7,22.2,31.4,44.103,8.15414,2.6,6.4,11.6,16.8,23.2,32.2,8.81583,2,6,13,19.075,27.5,38.5,7.53505,10.2856,7.50491,9.16135,0.56115,0.2096,0.00075,0.1655,0.06135,0.00865,0.57,0.6297,0.83085,0.5158,4.3115,0.937,0,0,0,0,0,0,0
42643714,Isaac Paredes,2B/3B,3,HOU,COL,,4200,0,8.13,,8.13,1.935714285714286,13.17,15.657479445546292,0,100,4.9932,9.0606,8.1295,3,6,12,16,23,32,10.812,3,9,15.7,21.7,31.4,44.1,8.14407,2.6,6.4,11.6,16.1,23.2,32.2,8.86835,2.5,6,13,18.575,27,38.5,7.42645,10.1083,7.38641,8.96732,0.62835,0.1914,0.01555,0.1488,0.04715,0.0066,0.5886,0.5869,0.5977,0.54415,4.42315,0.9841,0,0,0,0,0,0,0
42643700,Carlos Correa,3B/SS,5,HOU,COL,,4500,0,8.03,,8.03,1.7844444444444445,11.31,12.896100197389105,0,100,4.9932,9.0606,8.0327,3,7,12,15,22,30,10.6343,3,9,15.4,21.23,28.9,41.4,7.99979,2.6,7.1,11.6,15.4,21.3,29.604,8.77585,2.5,6.5,12.5,17,26,37,7.04343,9.59396,7.00333,8.54217,0.67495,0.2287,0.0096,0.1286,0.03945,0.00455,0.5658,0.60265,0.622,0.4837,4.20405,1.0418500000000002,0,0,0,0,0,0,0
42643730,Daulton Varsho,OF,2,TOR,MIL,,4000,0,7.99,,7.99,1.9975,4.37,4.049083594659452,0,100,4.1838,7.9239999999999995,7.99276,2,5,12,16,23,32,10.5362,3,6.5,15.7,21.7,31.2,43.9,7.9541,2.6,5.2,12,16.5,23.2,32.2,8.32982,1.5,5.5,13,19,26.5,38.005,7.76924,10.446,7.6968,9.29707,0.51884,0.18584,0.04252,0.1602,0.10432,0.01848,0.56464,0.51164,1.20108,0.44536,4.57072,0.9074,0,0,0,0,0,0,0
