DFS ID,Name,Pos,Order,Team,Opp,Status,Salary,Actual,SS Proj,Live Proj,My Proj,Value,My Own,Adj Own,Min Exp,Max Exp,Saber Team,Saber Total,dk_points,dk_25_percentile,dk_50_percentile,dk_75_percentile,dk_85_percentile,dk_95_percentile,dk_99_percentile,fd_points,fd_25_percentile,fd_50_percentile,fd_75_percentile,fd_85_percentile,fd_95_percentile,fd_99_percentile,yahoo_points,yahoo_25_percentile,yahoo_50_percentile,yahoo_75_percentile,yahoo_85_percentile,yahoo_95_percentile,yahoo_99_percentile,ob_points,ob_25_percentile,ob_50_percentile,ob_75_percentile,ob_85_percentile,ob_95_percentile,ob_99_percentile,dk_std,fd_std,yahoo_std,ob_std,1B,2B,3B,HR,SB,CS,R,RBI,K,BB,PA,H,ER,IP,W,QS,CG,CGSO,Pitches
42659243,Lucas Erceg,P,,KC,DET,,4000,0,0.9,,0.9,0.225,0,,0,100,4.0478,7.411999999999999,0.897384,0,0,0.3,2.6,6.25,11.9,1.56636,0,0,1,4,10,18,0.120576,0,0,0,0,3.1,7.1,3.46764,0,0,6,9,14.5,23,2.58799,3.94194,1.81582,5.53942,0.17528,0.04036,0.01108,0.02896,0,0,0.10752,0,0.27892,0.11248,1.2332,0.25568,0.09784,0,0.02244,0,0,0,4.85416
42659217,Ryan Walker,P,,SF,CIN,,4000,0,0.88,,0.88,0.22,0,,0,100,4.085,8.118,0.87999,0,0,0.3,2.75,6.4,12.0005,1.62992,0,0,1,5,11,19,-0.00894,0,0,0,0,3.1,6.605,3.20394,0,0,6,8.5,14.5,22.5,2.6852,4.0878,1.98919,5.61151,0.21792,0.0536,0.00812,0.03132,0,0,0.1418,0,0.2846,0.17124,1.44044,0.31096,0.13168,0,0.0298,0,0,0,5.58312
42659147,Brad Lord,P,,WSH,PIT,,5800,0,0.79,,0.79,0.13620689655172416,0,,0,100,4.7712,9.418800000000001,0.7883,0,0,0.0375,2.25,6.2025,11.45,1.48636,0,0,1,4,10,18,-0.05128,0,0,0,0,2.2,6.2,2.9306,0,0,6,8,14,22.5,2.60108,3.95226,1.97537,5.46145,0.21024,0.05936,0.00356,0.041,0,0,0.15168,0,0.26712,0.15304,1.36656,0.31416,0.13908,0,0.02828,0,0,0,5.30396
42659283,Abner Uribe,P,,MIL,TOR,,4000,0,0.76,,0.76,0.19,0,,0,100,3.678,7.729,0.755684,0,0,0,0.75,6.55,11.3,1.28612,0,0,0,1,11,17,0.205436,0,0,0,0,3.1,7.1,1.15754,0,0,0,1,10,17,2.42287,3.73744,1.64821,3.57746,0.1196,0.02576,0.00156,0.02196,0,0,0.07736,0,0.24444,0.08828,0.8704,0.16888,0.07144,0,0.02272,0,0,0,3.45352
42659199,Gregory Soto,P,,PIT,WSH,,4000,0,0.62,,0.62,0.155,0,0,0,100,4.6476,9.418800000000001,0.621072,0,0,0,0,5.9,10.4015,1.12204,0,0,0,1,10,16,0.066888,0,0,0,0,2.2,6.2,0.9732,0,0,0,0.5,9,15.5,2.26795,3.47379,1.70258,3.33428,0.13004,0.04008,0.0002,0.01492,0,0,0.09132,0,0.20104,0.11244,0.89364,0.18524,0.08348,0,0.02492,0,0,0,3.41648
42659253,Tony Santillan,P,,CIN,SF,,4000,0,0.61,,0.61,0.1525,0,0,0,100,4.033,8.118,0.609562,0,0,0,0,5.65,10.4,1.07476,0,0,0,0,9,16,0.086188,0,0,0,0,2.2,6,0.94442,0,0,0,0,8.5,15,2.18717,3.36202,1.56951,3.21804,0.119,0.03484,0.00236,0.01524,0,0,0.07756,0,0.18556,0.08924,0.83488,0.17144,0.0718,0,0.02332,0,0,0,3.3284
42659285,John Schreiber,P,,KC,DET,,4000,0,0.55,,0.55,0.1375,0,0,0,100,4.0478,7.411999999999999,0.545328,0,0,0,0,5.5,11.9,0.934,0,0,0,0,9,18,0.142872,0,0,0,0,2,7.1,0.83764,0,0,0,0,8.5,17.5,2.25867,3.47983,1.44778,3.33196,0.07944,0.01788,0.00684,0.01356,0,0,0.05464,0,0.17168,0.075,0.64172,0.11771999999999999,0.05032,0,0.0184,0,0,0,2.62332
42659242,Tyler Rogers,P,,TOR,MIL,,4000,0,0.52,,0.52,0.13,0,0,0,100,4.051,7.729,0.522874,0,0,0,0,5.3,11.25,0.89792,0,0,0,0,9,17,0.078436,0,0,0,0,1.3,6.002,0.79914,0,0,0,0,8,16.5,2.16135,3.32351,1.37416,3.17673,0.11412,0.02372,0.00216,0.0136,0,0,0.05432,0,0.13492,0.04396,0.69456,0.1536,0.05072,0,0.02196,0,0,0,2.4238
42659296,Camilo Doval,P,,NYY,LAA,,4000,0,0.52,,0.52,0.13,0,0,0,100,4.6998,8.8414,0.52375,0,0,0,0,5.2,10.55,0.93752,0,0,0,0,9,16,0.09334,0,0,0,0,2,6.2,0.81982,0,0,0,0,8,15.505,2.13858,3.2919,1.56589,3.15475,0.07868,0.02372,0.00268,0.01924,0,0,0.07552,0,0.18236,0.11108,0.69928,0.12432000000000001,0.06936,0,0.0198,0,0,0,2.84076
42659158,Luis Perales,P,,WSH,PIT,,4000,0,0,,0,0,0,0,0,100,4.7712,9.418800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NaN,,,,,,,
